Name;Rating;Region;Year;0tavg;1tmin;2tmax;3prcp;4tavg;5tmin;6tmax;7prcp;8tavg;9tmin;10tmax;11prcp;12tavg;13tmin;14tmax;15prcp;16tavg;17tmin;18tmax;19prcp;20tavg;21tmin;22tmax;23prcp;Predictions
Chateau Latour;96;Pauillac  France;2017;12.7;6.6;19.05.2022;21.5;17.5;12.7;23.7;63.6;20.9;16.2;27.2;136.9;21.4;17.1;26.4;27.8;21.1;16.1;28.0;30.2;16.03.2022;12.5;22.2;72.1;96.0
Chateau Pontet-Canet;95;Pauillac  France;2017;12.7;6.6;19.05.2022;21.5;17.5;12.7;23.7;63.6;20.9;16.2;27.2;136.9;21.4;17.1;26.4;27.8;21.1;16.1;28.0;30.2;16.03.2022;12.5;22.2;72.1;95.0
Chateau Lynch-Bages;93;Pauillac  France;2017;12.7;6.6;19.05.2022;21.5;17.5;12.7;23.7;63.6;20.9;16.2;27.2;136.9;21.4;17.1;26.4;27.8;21.1;16.1;28.0;30.2;16.03.2022;12.5;22.2;72.1;93.0
Chateau Pichon Longueville Comtesse de Lalande;94;Pauillac  France;2017;12.7;6.6;19.05.2022;21.5;17.5;12.7;23.7;63.6;20.9;16.2;27.2;136.9;21.4;17.1;26.4;27.8;21.1;16.1;28.0;30.2;16.03.2022;12.5;22.2;72.1;94.0
Chateau Pichon-Longueville au Baron de Pichon-Longueville;94;Pauillac  France;2017;12.7;6.6;19.05.2022;21.5;17.5;12.7;23.7;63.6;20.9;16.2;27.2;136.9;21.4;17.1;26.4;27.8;21.1;16.1;28.0;30.2;16.03.2022;12.5;22.2;72.1;94.0
Chateau Grand-Puy-Lacoste;92;Pauillac  France;2017;12.7;6.6;19.05.2022;21.5;17.5;12.7;23.7;63.6;20.9;16.2;27.2;136.9;21.4;17.1;26.4;27.8;21.1;16.1;28.0;30.2;16.03.2022;12.5;22.2;72.1;92.02
Chateau Lafite Rothschild 'Carruades de Lafite';91;Pauillac  France;2017;12.7;6.6;19.05.2022;21.5;17.5;12.7;23.7;63.6;20.9;16.2;27.2;136.9;21.4;17.1;26.4;27.8;21.1;16.1;28.0;30.2;16.03.2022;12.5;22.2;72.1;91.0
Chateau Duhart-Milon;91;Pauillac  France;2017;12.7;6.6;19.05.2022;21.5;17.5;12.7;23.7;63.6;20.9;16.2;27.2;136.9;21.4;17.1;26.4;27.8;21.1;16.1;28.0;30.2;16.03.2022;12.5;22.2;72.1;90.98
Baron Philippe de Rothschild Chateau d'Armailhac;91;Pauillac  France;2017;12.7;6.6;19.05.2022;21.5;17.5;12.7;23.7;63.6;20.9;16.2;27.2;136.9;21.4;17.1;26.4;27.8;21.1;16.1;28.0;30.2;16.03.2022;12.5;22.2;72.1;90.98
 Chateau Mouton Rothschild;97;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;96.22
 Chateau Lafite Rothschild;97;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;96.3
 Chateau Pontet-Canet;97;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;96.02
 Chateau Lynch-Bages;95;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;94.22
 Chateau Pichon Longueville Comtesse de Lalande;96;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;94.64
 Chateau Pichon-Longueville au Baron de Pichon-Longueville;96;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;95.06
 Chateau Grand-Puy-Lacoste;93;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;92.98
 Chateau Lafite Rothschild 'Carruades de Lafite';93;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;92.24
 Chateau Duhart-Milon;93;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;92.44
 Baron Philippe de Rothschild Chateau d'Armailhac;92;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;91.82
 Chateau Clerc-Milon;94;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;93.22
 Chateau Batailley Grand Cru;93;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;92.2
 Chateau Pichon Longueville Comtesse de Lalande 'Pichon Comtesse Reserve';91;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;91.22
 Le Petit Mouton de Mouton Rothschild;93;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;92.06
 Chateau Lynch-Moussas;91;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;90.92
 Chateau Haut-Batailley;93;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;91.8
 Chateau Haut-Bages Liberal;92;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;91.34
 Chateau Grand-Puy Ducasse;91;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;90.68
 Chateau Pedesclaux;92;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;91.76
 Echo de Lynch Bages Chateau Haut-Bages Averous;89;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;89.24
 Chateau Pichon-Longueville 'Les Griffons de Pichon Baron';91;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;91.52
 Chateau Grand-Puy-Lacoste 'Lacoste-Borie';89;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;89.22
 Chateau Croizet-Bages;90;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;88.86
 Chateau Duhart-Milon 'Moulin de Duhart';89;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;89.06
 Chateau Pibran;91;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;91.26
 Chateau Fonbadet;90;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;90.42
 Chateau Pedesclaux Fleur de Pedesclaux;90;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;90.22
 Chateau La Fleur Peyrabon;90;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;90.04
 Chateau Bellegrave;90;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;90.3
 Chateau Plantey;89;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;89.6
 Chateau Haut-Bages Monpelou;89;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;89.42
 Chateau Haut de La Becade;90;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;89.92
 La Chapelle de Bages;90;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;90.2
 Chateau Haut-Batailley Verso;90;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;90.32
 Chateau Tour Sieujean Pauillac;89;France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;89.38
 Chateau Batailley 'Pauillac de Batailley';89;Bordeaux  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;90.2
 Domaine Les Sadons;88;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;88.64
 Chateau Julia Pauillac;92;Bordeaux  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;91.36
Chateau Mouton Rothschild;96;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;96.0
Chateau Lafite Rothschild;95;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;95.0
Chateau Latour;96;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;96.0
Chateau Pontet-Canet;95;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;95.0
Chateau Lynch-Bages;93;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;93.0
Chateau Pichon Longueville Comtesse de Lalande;94;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;94.0
Chateau Pichon-Longueville au Baron de Pichon-Longueville;94;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;94.0
Chateau Grand-Puy-Lacoste;92;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;91.98
Chateau Lafite Rothschild 'Carruades de Lafite';91;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;91.0
Chateau Duhart-Milon;91;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;91.2
Baron Philippe de Rothschild Chateau d'Armailhac;91;Pauillac  France;2018;14.2;9.8;19.03.2022;77.6;16.3;11.5;21.9;47.1;20.9;16.1;26.1;45.9;23.3;17.6;29.2;62.3;22.8;17.1;29.5;19.2;19.09.2022;13.8;27.3;3.2;91.2
 Chateau Mouton Rothschild;98;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;96.08
 Chateau Lafite Rothschild;97;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;95.78
 Chateau Pontet-Canet;96;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;95.1
 Chateau Lynch-Bages;95;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;93.44
 Chateau Pichon Longueville Comtesse de Lalande;97;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;94.42
 Chateau Pichon-Longueville au Baron de Pichon-Longueville;96;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;94.34
 Chateau Grand-Puy-Lacoste;94;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;90.86
 Chateau Lafite Rothschild 'Carruades de Lafite';92;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;91.48
 Chateau Duhart-Milon;92;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;90.4
 Baron Philippe de Rothschild Chateau d'Armailhac;93;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;89.6
 Chateau Clerc-Milon;94;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;90.58
 Chateau Batailley Grand Cru;93;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;89.92
 Chateau Pichon Longueville Comtesse de Lalande 'Pichon Comtesse Reserve';91;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;90.9
 Le Petit Mouton de Mouton Rothschild;93;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;91.0
 Chateau Lynch-Moussas;91;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;90.02
 Chateau Haut-Batailley;93;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;89.54
 Chateau Haut-Bages Liberal;92;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;89.46
 Chateau Grand-Puy Ducasse;92;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;88.72
 Chateau Pedesclaux;93;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;90.34
 Echo de Lynch Bages Chateau Haut-Bages Averous;92;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;89.58
 Chateau Grand-Puy-Lacoste 'Lacoste-Borie';89;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;88.38
 Chateau Croizet-Bages;90;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;87.32
 Chateau Duhart-Milon 'Moulin de Duhart';88;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;87.38
 Chateau Fonbadet;92;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;88.68
 Chateau Pedesclaux Fleur de Pedesclaux;89;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;89.78
 Chateau La Fleur Peyrabon;89;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;88.74
 Chateau Bellegrave;89;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;88.56
 Chateau Haut-Bages Monpelou;88;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;88.84
 Chateau Haut-Batailley Verso;89;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;88.98
 Domaine Les Sadons;85;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;89.24
 Pavillon de la Reine;89;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;90.8
 Chateau Julia Pauillac;87;Bordeaux  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;89.16
Chateau Mouton Rothschild;96;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;96.0
Chateau Lafite Rothschild;95;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;95.0
Chateau Latour;96;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;96.0
Chateau Pontet-Canet;95;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;95.0
Chateau Lynch-Bages;93;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;93.0
Chateau Pichon Longueville Comtesse de Lalande;94;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;94.0
Chateau Pichon-Longueville au Baron de Pichon-Longueville;94;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;94.0
Chateau Grand-Puy-Lacoste;92;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;91.96
Chateau Lafite Rothschild 'Carruades de Lafite';91;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;91.0
Chateau Duhart-Milon;91;Pauillac  France;2019;12.6;8.1;17.09.2022;91.0;14.7;9.6;20.2;51.0;19.7;14.6;25.5;85.0;23.6;17.9;30.0;42.0;21.9;16.5;28.4;33.0;19.03.2022;14.1;25.5;69.0;91.04
